County,Year,Indicator,Measure,Year,Jan-Mar,Apr-Jun,Jul-Sep,Oct-Dec,Annual
Martin,2015,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2015,9,15,21,16,61
Martin,2015,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2015,67,104,92,94,357
Martin,2015,All Drug Non-fatal Overdose Emergency Department Visits,Count,2015,41,51,61,45,198
Martin,2015,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2015,41,51,61,32,185
Martin,2015,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2015,14,15,13,13,55
Martin,2015,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2015,7,10,10,16,43
Martin,2015,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2015,7,10,10,11,38
Martin,2015,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2015,<5,<5,<5,5,5
Martin,2015,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,6,10,23
Martin,2015,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,6,9,22
Martin,2015,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Martin,2015,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Martin,2015,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Martin,2015,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Martin,2015,All Drug Non-fatal Overdose Hospitalizations,Count,2015,33,29,31,47,140
Martin,2015,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2015,33,29,31,33,126
Martin,2015,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2015,15,12,10,14,51
Martin,2015,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,7,9,9,29
Martin,2015,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,7,9,7,27
Martin,2015,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Martin,2015,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,7
Martin,2015,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,6
Martin,2015,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Martin,2015,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,5,<5,9
Martin,2015,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,5,<5,9
Martin,2015,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Martin,2015,Florida Poison Information Network Calls Related to Opioids,Count,2015,7,13,14,10,44
Martin,2015,Naloxone Administered,Count,2015,21,29,38,30,118
Martin,2015,Naloxone Administered by EMS,Count,2015,15,23,29,26,93
Martin,2015,Naloxone Administered Prior to EMS,Count,2015,0,4,3,1,8
Martin,2015,Naloxone Administration Not Applicable/Not Recorded,Count,2015,6,2,6,3,17
Leon,2018,Opioid Overdose Deaths,Count,2018,3,2,6,1,12
Leon,2018,Drug Overdose Deaths,Count,2018,8,4,11,3,26
Leon,2018,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,4.6
Leon,2018,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,10.3
Leon,2018,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2018,10,11,17,10,48
Leon,2018,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2018,45,63,65,46,219
Leon,2018,All Drug Non-fatal Overdose Emergency Department Visits,Count,2018,84,86,78,57,305
Leon,2018,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2018,64,66,53,45,228
Leon,2018,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2018,20,21,26,11,78
Leon,2018,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2018,13,25,10,6,54
Leon,2018,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2018,12,20,8,6,46
Leon,2018,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2018,<5,5,<5,<5,8
Leon,2018,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,6,<5,<5,8
Leon,2018,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,5,<5,<5,7
Leon,2018,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Leon,2018,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,7,8,6,7,28
Leon,2018,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,7,5,7,23
Leon,2018,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,5
Leon,2018,All Drug Non-fatal Overdose Hospitalizations,Count,2018,55,64,60,45,224
Leon,2018,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2018,37,36,38,30,141
Leon,2018,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2018,18,28,22,14,82
Leon,2018,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,11,8,8,9,36
Leon,2018,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,9,7,6,6,28
Leon,2018,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,8
Leon,2018,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Leon,2018,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Leon,2018,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Leon,2018,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,15,15,19,13,62
Leon,2018,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,14,10,14,10,48
Leon,2018,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,5,5,<5,13
Leon,2018,Florida Poison Information Network Calls Related to Opioids,Count,2018,5,3,7,9,24
Leon,2018,Naloxone Administered,Count,2018,39,58,61,39,197
Leon,2018,Naloxone Administered by EMS,Count,2018,37,47,61,38,183
Leon,2018,Naloxone Administered Prior to EMS,Count,2018,2,11,0,1,14
Leon,2018,Naloxone Administration Not Applicable/Not Recorded,Count,2018,0,0,0,0,0
Bay,2017,Opioid Overdose Deaths,Count,2017,6,6,7,6,25
Bay,2017,Drug Overdose Deaths,Count,2017,9,9,10,9,37
Bay,2017,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,14.7
Bay,2017,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,20.9
Bay,2017,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2017,13,31,27,16,87
Bay,2017,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2017,55,73,58,47,233
Bay,2017,All Drug Non-fatal Overdose Emergency Department Visits,Count,2017,94,86,79,83,342
Bay,2017,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2017,66,61,51,64,242
Bay,2017,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2017,28,24,27,19,98
Bay,2017,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,23,26,19,14,82
Bay,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2017,21,21,15,13,70
Bay,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2017,<5,<5,<5,<5,10
Bay,2017,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,6,8,<5,<5,21
Bay,2017,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,6,7,<5,<5,18
Bay,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,<5,<5,<5,<5
Bay,2017,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,8,5,9,26
Bay,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,6,<5,7,18
Bay,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,<5,<5,<5,8
Bay,2017,All Drug Non-fatal Overdose Hospitalizations,Count,2017,68,79,90,65,302
Bay,2017,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2017,44,54,59,41,198
Bay,2017,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2017,24,26,31,24,105
Bay,2017,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,18,22,31,18,89
Bay,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,15,21,25,11,72
Bay,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,5,7,16
Bay,2017,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,<5,<5,7
Bay,2017,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,<5,<5,6
Bay,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,<5,<5,<5
Bay,2017,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,5,<5,15,11,35
Bay,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,5,<5,12,10,31
Bay,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,<5,<5,<5
Bay,2017,Florida Poison Information Network Calls Related to Opioids,Count,2017,5,7,12,9,33
Bay,2017,Naloxone Administered,Count,2017,108,96,94,97,395
Bay,2017,Naloxone Administered by EMS,Count,2017,99,84,87,88,358
Bay,2017,Naloxone Administered Prior to EMS,Count,2017,9,12,7,9,37
Bay,2017,Naloxone Administration Not Applicable/Not Recorded,Count,2017,0,0,0,0,0
Flagler,2019,Opioid Overdose Deaths,Count,2019,7,3,7,5,22
Flagler,2019,Drug Overdose Deaths,Count,2019,8,3,7,7,25
Flagler,2019,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,28.0
Flagler,2019,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,31.0
Flagler,2019,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2019,15,18,13,23,69
Flagler,2019,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2019,39,40,37,55,171
Flagler,2019,All Drug Non-fatal Overdose Emergency Department Visits,Count,2019,62,61,56,60,239
Flagler,2019,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2019,41,48,44,48,181
Flagler,2019,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2019,22,13,12,13,60
Flagler,2019,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,15,19,16,28,78
Flagler,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2019,12,18,16,28,74
Flagler,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2019,<5,<5,<5,<5,<5
Flagler,2019,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,8,8,9,12,37
Flagler,2019,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,7,8,9,12,36
Flagler,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Flagler,2019,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,8,<5,13
Flagler,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,7,<5,10
Flagler,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Flagler,2019,All Drug Non-fatal Overdose Hospitalizations,Count,2019,25,20,24,20,89
Flagler,2019,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2019,13,12,16,12,53
Flagler,2019,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2019,12,8,8,8,36
Flagler,2019,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,5,6,<5,6,21
Flagler,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,6,<5,6,19
Flagler,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Flagler,2019,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Flagler,2019,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Flagler,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Flagler,2019,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,5
Flagler,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Flagler,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Flagler,2019,Florida Poison Information Network Calls Related to Opioids,Count,2019,4,1,4,1,10
Flagler,2019,Naloxone Administered,Count,2019,51,57,59,80,247
Flagler,2019,Naloxone Administered by EMS,Count,2019,37,47,52,72,208
Flagler,2019,Naloxone Administered Prior to EMS,Count,2019,14,10,7,8,39
Flagler,2019,Naloxone Administration Not Applicable/Not Recorded,Count,2019,0,0,0,0,0
Florida,2017,Opioid Overdose Deaths,Count,2017,1056,1064,1057,1103,4280
Florida,2017,Drug Overdose Deaths,Count,2017,1376,1430,1390,1421,5617
Florida,2017,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,21.9
Florida,2017,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,27.2
Florida,2017,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2017,3601,4844,3948,3207,15600
Florida,2017,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2017,8759,10856,9564,8517,37696
Florida,2017,All Drug Non-fatal Overdose Emergency Department Visits,Count,2017,10179,11399,9954,9924,41456
Florida,2017,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2017,8273,9433,8094,8059,33859
Florida,2017,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2017,1891,1954,1853,1862,7560
Florida,2017,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,4430,5381,4318,4250,18379
Florida,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2017,4189,5131,4076,4057,17453
Florida,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2017,236,247,242,192,917
Florida,2017,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,2810,3407,2661,2610,11488
Florida,2017,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,2740,3334,2577,2542,11193
Florida,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,69,72,84,67,292
Florida,2017,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,526,601,528,552,2207
Florida,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,439,514,455,478,1886
Florida,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,83,87,72,74,316
Florida,2017,All Drug Non-fatal Overdose Hospitalizations,Count,2017,7021,7727,7429,6978,29155
Florida,2017,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2017,4596,4969,4787,4568,18920
Florida,2017,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2017,2453,2784,2677,2436,10350
Florida,2017,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,2259,2512,2254,2090,9115
Florida,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,1893,2069,1880,1782,7624
Florida,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,366,441,375,313,1495
Florida,2017,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,537,643,547,485,2212
Florida,2017,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,476,564,480,436,1956
Florida,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,60,79,66,49,254
Florida,2017,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,965,1055,1163,1058,4241
Florida,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,825,883,968,892,3568
Florida,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,141,171,195,162,669
Florida,2017,Florida Poison Information Network Calls Related to Opioids,Count,2017,830,852,855,720,3257
Florida,2017,Naloxone Administered,Count,2017,8223,9538,8571,7721,34053
Florida,2017,Naloxone Administered by EMS,Count,2017,6324,7272,6630,5864,26090
Florida,2017,Naloxone Administered Prior to EMS,Count,2017,554,719,679,618,2570
Florida,2017,Naloxone Administration Not Applicable/Not Recorded,Count,2017,1345,1547,1262,1239,5393
Polk,2018,Opioid Overdose Deaths,Count,2018,18,22,11,17,68
Polk,2018,Drug Overdose Deaths,Count,2018,51,55,44,38,188
Polk,2018,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,10.2
Polk,2018,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,28.1
Polk,2018,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2018,50,24,24,27,125
Polk,2018,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2018,230,130,156,169,685
Polk,2018,All Drug Non-fatal Overdose Emergency Department Visits,Count,2018,258,254,260,266,1038
Polk,2018,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2018,181,193,191,201,766
Polk,2018,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2018,78,60,70,66,274
